model	constr	group	gap	island	effect
model_1_2	eval_cleft	163	1	-1	-4.875
model_1_2	eval_cleft	163	1	1	0.75
model_1_2	eval_cleft	164	-1	-1	-2.34375
model_1_2	eval_cleft	164	-1	1	-4.21875
model_1_2	eval_cleft	164	1	-1	-6.25
model_1_2	eval_cleft	164	1	1	0.75
model_1_2	eval_cleft	165	-1	-1	-5.96875
model_1_2	eval_cleft	165	-1	1	-5.96875
model_1_2	eval_cleft	165	1	-1	-6.90625
model_1_2	eval_cleft	165	1	1	-2.5
model_1_2	eval_cleft	166	-1	-1	-5.96875
model_1_2	eval_cleft	166	-1	1	-5.96875
model_1_2	eval_cleft	166	1	-1	-4.875
model_1_2	eval_cleft	166	1	1	0.75
model_1_2	eval_cleft	167	-1	-1	-5.96875
model_1_2	eval_cleft	167	-1	1	-5.96875
model_1_2	eval_cleft	167	1	-1	-6.25
model_1_2	eval_cleft	167	1	1	0.75
model_1_2	eval_cleft	168	-1	-1	-4.375
model_1_2	eval_cleft	168	-1	1	-3.21875
model_1_2	eval_cleft	168	1	-1	-6.90625
model_1_2	eval_cleft	168	1	1	-2.5
model_1_2	eval_cleft	169	-1	-1	-4.375
model_1_2	eval_cleft	169	-1	1	-3.21875
model_1_2	eval_cleft	169	1	-1	-4.875
model_1_2	eval_cleft	169	1	1	0.75
model_1_2	eval_cleft	170	-1	-1	-4.375
model_1_2	eval_cleft	170	-1	1	-3.21875
model_1_2	eval_cleft	170	1	-1	-6.25
model_1_2	eval_cleft	170	1	1	0.75
model_1_2	eval_cleft	171	-1	-1	2.8125
model_1_2	eval_cleft	171	-1	1	-4.5
model_1_2	eval_cleft	171	1	-1	-1.125
model_1_2	eval_cleft	171	1	1	-2.75
model_1_2	eval_cleft	172	-1	-1	2.8125
model_1_2	eval_cleft	172	-1	1	-4.5
model_1_2	eval_cleft	172	1	-1	-0.3125
model_1_2	eval_cleft	172	1	1	-0.9375
model_1_2	eval_cleft	173	-1	-1	2.8125
model_1_2	eval_cleft	173	-1	1	-4.5
model_1_2	eval_cleft	173	1	-1	-1.25
model_1_2	eval_cleft	173	1	1	-0.9375
model_1_2	eval_cleft	174	-1	-1	-3.625
model_1_2	eval_cleft	174	-1	1	-10.09375
model_1_2	eval_cleft	174	1	-1	-1.125
model_1_2	eval_cleft	174	1	1	-2.75
model_1_2	eval_cleft	175	-1	-1	-3.625
model_1_2	eval_cleft	175	-1	1	-10.09375
model_1_2	eval_cleft	175	1	-1	-0.3125
model_1_2	eval_cleft	175	1	1	-0.9375
model_1_2	eval_cleft	176	-1	-1	-3.625
model_1_2	eval_cleft	176	-1	1	-10.09375
model_1_2	eval_cleft	176	1	-1	-1.25
model_1_2	eval_cleft	176	1	1	-0.9375
model_1_2	eval_cleft	177	-1	-1	-1.0625
model_1_2	eval_cleft	177	-1	1	-4.25
model_1_2	eval_cleft	177	1	-1	-1.125
model_1_2	eval_cleft	177	1	1	-2.75
model_1_2	eval_cleft	178	-1	-1	-1.0625
model_1_2	eval_cleft	178	-1	1	-4.25
model_1_2	eval_cleft	178	1	-1	-0.3125
model_1_2	eval_cleft	178	1	1	-0.9375
model_1_2	eval_cleft	179	-1	-1	-1.0625
model_1_2	eval_cleft	179	-1	1	-4.25
model_1_2	eval_cleft	179	1	-1	-1.25
model_1_2	eval_cleft	179	1	1	-0.9375
model_1_2	eval_cleft	180	-1	-1	0.875
model_1_2	eval_cleft	180	-1	1	-3.125
model_1_2	eval_cleft	180	1	-1	-0.25
model_1_2	eval_cleft	180	1	1	-2.0
model_1_2	eval_cleft	181	-1	-1	0.875
model_1_2	eval_cleft	181	-1	1	-3.125
model_1_2	eval_cleft	181	1	-1	0.0
model_1_2	eval_cleft	181	1	1	-0.0625
model_1_2	eval_cleft	182	-1	-1	0.875
model_1_2	eval_cleft	182	-1	1	-3.125
model_1_2	eval_cleft	182	1	-1	-0.5
model_1_2	eval_cleft	182	1	1	-1.4375
model_1_2	eval_cleft	183	-1	-1	-0.40625
model_1_2	eval_cleft	183	-1	1	-4.8125
model_1_2	eval_cleft	183	1	-1	-0.25
model_1_2	eval_cleft	183	1	1	-2.0
model_1_2	eval_cleft	184	-1	-1	-0.40625
model_1_2	eval_cleft	184	-1	1	-4.8125
model_1_2	eval_cleft	184	1	-1	0.0
model_1_2	eval_cleft	184	1	1	-0.0625
model_1_2	eval_cleft	185	-1	-1	-0.40625
model_1_2	eval_cleft	185	-1	1	-4.8125
model_1_2	eval_cleft	185	1	-1	-0.5
model_1_2	eval_cleft	185	1	1	-1.4375
model_1_2	eval_cleft	186	-1	-1	-3.6875
model_1_2	eval_cleft	186	-1	1	-4.125
model_1_2	eval_cleft	186	1	-1	-0.25
model_1_2	eval_cleft	186	1	1	-2.0
model_1_2	eval_cleft	187	-1	-1	-3.6875
model_1_2	eval_cleft	187	-1	1	-4.125
model_1_2	eval_cleft	187	1	-1	0.0
model_1_2	eval_cleft	187	1	1	-0.0625
model_1_2	eval_cleft	188	-1	-1	-3.6875
model_1_2	eval_cleft	188	-1	1	-4.125
model_1_2	eval_cleft	188	1	-1	-0.5
model_1_2	eval_cleft	188	1	1	-1.4375
model_1_2	eval_cleft	189	-1	-1	-1.84375
model_1_2	eval_cleft	189	-1	1	-2.875
model_1_2	eval_cleft	189	1	-1	-5.0
model_1_2	eval_cleft	189	1	1	-2.8125
model_1_2	eval_cleft	190	-1	-1	-1.84375
model_1_2	eval_cleft	190	-1	1	-2.875
model_1_2	eval_cleft	190	1	-1	-3.9375
model_1_2	eval_cleft	190	1	1	0.5625
model_1_2	eval_cleft	191	-1	-1	-1.84375
model_1_2	eval_cleft	191	-1	1	-2.875
model_1_2	eval_cleft	191	1	-1	-5.0625
model_1_2	eval_cleft	191	1	1	-1.1875
model_1_2	eval_cleft	192	-1	-1	-5.28125
model_1_2	eval_cleft	192	-1	1	-6.78125
model_1_2	eval_cleft	192	1	-1	-5.0
model_1_2	eval_cleft	192	1	1	-2.8125
model_1_2	eval_cleft	193	-1	-1	-5.28125
model_1_2	eval_cleft	193	-1	1	-6.78125
model_1_2	eval_cleft	193	1	-1	-3.9375
model_1_2	eval_cleft	193	1	1	0.5625
model_1_2	eval_cleft	194	-1	-1	-5.28125
model_1_2	eval_cleft	194	-1	1	-6.78125
model_1_2	eval_cleft	194	1	-1	-5.0625
model_1_2	eval_cleft	194	1	1	-1.1875
model_1_2	eval_cleft	195	-1	-1	-3.0625
model_1_2	eval_cleft	195	-1	1	-5.03125
model_1_2	eval_cleft	195	1	-1	-5.0
model_1_2	eval_cleft	195	1	1	-2.8125
model_1_2	eval_cleft	196	-1	-1	-3.0625
model_1_2	eval_cleft	196	-1	1	-5.03125
model_1_2	eval_cleft	196	1	-1	-3.9375
model_1_2	eval_cleft	196	1	1	0.5625
model_1_2	eval_cleft	197	-1	-1	-3.0625
model_1_2	eval_cleft	197	-1	1	-5.03125
model_1_2	eval_cleft	197	1	-1	-5.0625
model_1_2	eval_cleft	197	1	1	-1.1875
model_1_2	eval_cleft	198	-1	-1	2.75
model_1_2	eval_cleft	198	-1	1	-1.40625
model_1_2	eval_cleft	198	1	-1	-2.5
model_1_2	eval_cleft	198	1	1	-1.4375
model_1_2	eval_cleft	199	-1	-1	2.75
model_1_2	eval_cleft	199	-1	1	-1.40625
model_1_2	eval_cleft	199	1	-1	-0.5625
model_1_2	eval_cleft	199	1	1	-0.25
model_1_2	eval_cleft	200	-1	-1	2.75
model_1_2	eval_cleft	200	-1	1	-1.40625
model_1_2	eval_cleft	200	1	-1	-1.4375
model_1_2	eval_cleft	200	1	1	0.1875
model_1_2	eval_cleft	201	-1	-1	-3.9375
model_1_2	eval_cleft	201	-1	1	-8.09375
model_1_2	eval_cleft	201	1	-1	-2.5
model_1_2	eval_cleft	201	1	1	-1.4375
model_1_2	eval_cleft	202	-1	-1	-3.9375
model_1_2	eval_cleft	202	-1	1	-8.09375
model_1_2	eval_cleft	202	1	-1	-0.5625
model_1_2	eval_cleft	202	1	1	-0.25
model_1_2	eval_cleft	203	-1	-1	-3.9375
model_1_2	eval_cleft	203	-1	1	-8.09375
model_1_2	eval_cleft	203	1	-1	-1.4375
model_1_2	eval_cleft	203	1	1	0.1875
model_1_2	eval_cleft	204	-1	-1	-0.1875
model_1_2	eval_cleft	204	-1	1	-3.25
model_1_2	eval_cleft	204	1	-1	-2.5
model_1_2	eval_cleft	204	1	1	-1.4375
model_1_2	eval_cleft	205	-1	-1	-0.1875
model_1_2	eval_cleft	205	-1	1	-3.25
model_1_2	eval_cleft	205	1	-1	-0.5625
model_1_2	eval_cleft	205	1	1	-0.25
model_1_2	eval_cleft	206	-1	-1	-0.1875
model_1_2	eval_cleft	206	-1	1	-3.25
model_1_2	eval_cleft	206	1	-1	-1.4375
model_1_2	eval_cleft	206	1	1	0.1875
model_1_2	eval_cleft	207	-1	-1	1.65625
model_1_2	eval_cleft	207	-1	1	-3.6875
model_1_2	eval_cleft	207	1	-1	1.6875
model_1_2	eval_cleft	207	1	1	-1.4375
model_1_2	eval_cleft	208	-1	-1	1.65625
model_1_2	eval_cleft	208	-1	1	-3.6875
model_1_2	eval_cleft	208	1	-1	1.5
model_1_2	eval_cleft	208	1	1	0.5625
model_1_2	eval_cleft	209	-1	-1	1.65625
model_1_2	eval_cleft	209	-1	1	-3.6875
model_1_2	eval_cleft	209	1	-1	0.6875
model_1_2	eval_cleft	209	1	1	-0.625
model_1_2	eval_cleft	210	-1	-1	0.625
model_1_2	eval_cleft	210	-1	1	-5.1875
model_1_2	eval_cleft	210	1	-1	1.6875
model_1_2	eval_cleft	210	1	1	-1.4375
model_1_2	eval_cleft	211	-1	-1	0.625
model_1_2	eval_cleft	211	-1	1	-5.1875
model_1_2	eval_cleft	211	1	-1	1.5
model_1_2	eval_cleft	211	1	1	0.5625
model_1_2	eval_cleft	212	-1	-1	0.625
model_1_2	eval_cleft	212	-1	1	-5.1875
model_1_2	eval_cleft	212	1	-1	0.6875
model_1_2	eval_cleft	212	1	1	-0.625
model_1_2	eval_cleft	213	-1	-1	-1.625
model_1_2	eval_cleft	213	-1	1	-4.8125
model_1_2	eval_cleft	213	1	-1	1.6875
model_1_2	eval_cleft	213	1	1	-1.4375
model_1_2	eval_cleft	214	-1	-1	-1.625
model_1_2	eval_cleft	214	-1	1	-4.8125
model_1_2	eval_cleft	214	1	-1	1.5
model_1_2	eval_cleft	214	1	1	0.5625
model_1_2	eval_cleft	215	-1	-1	-1.625
model_1_2	eval_cleft	215	-1	1	-4.8125
model_1_2	eval_cleft	215	1	-1	0.6875
model_1_2	eval_cleft	215	1	1	-0.625
model_1_2	eval_cleft	216	-1	-1	-1.125
model_1_2	eval_cleft	216	-1	1	-2.4375
model_1_2	eval_cleft	216	1	-1	-7.78125
model_1_2	eval_cleft	216	1	1	-2.1875
model_1_2	eval_cleft	217	-1	-1	-1.125
model_1_2	eval_cleft	217	-1	1	-2.4375
model_1_2	eval_cleft	217	1	-1	-6.25
model_1_2	eval_cleft	217	1	1	0.125
model_1_2	eval_cleft	218	-1	-1	-1.125
model_1_2	eval_cleft	218	-1	1	-2.4375
model_1_2	eval_cleft	218	1	-1	-7.1875
model_1_2	eval_cleft	218	1	1	0.25
model_1_2	eval_cleft	219	-1	-1	-6.15625
model_1_2	eval_cleft	219	-1	1	-5.65625
model_1_2	eval_cleft	219	1	-1	-7.78125
model_1_2	eval_cleft	219	1	1	-2.1875
model_1_2	eval_cleft	220	-1	-1	-6.15625
model_1_2	eval_cleft	220	-1	1	-5.65625
model_1_2	eval_cleft	220	1	-1	-6.25
model_1_2	eval_cleft	220	1	1	0.125
model_1_2	eval_cleft	221	-1	-1	-6.15625
model_1_2	eval_cleft	221	-1	1	-5.65625
model_1_2	eval_cleft	221	1	-1	-7.1875
model_1_2	eval_cleft	221	1	1	0.25
model_1_2	eval_cleft	222	-1	-1	-5.5
model_1_2	eval_cleft	222	-1	1	-3.09375
model_1_2	eval_cleft	222	1	-1	-7.78125
model_1_2	eval_cleft	222	1	1	-2.1875
model_1_2	eval_cleft	223	-1	-1	-5.5
model_1_2	eval_cleft	223	-1	1	-3.09375
model_1_2	eval_cleft	223	1	-1	-6.25
model_1_2	eval_cleft	223	1	1	0.125
model_1_2	eval_cleft	224	-1	-1	-5.5
model_1_2	eval_cleft	224	-1	1	-3.09375
model_1_2	eval_cleft	224	1	-1	-7.1875
model_1_2	eval_cleft	224	1	1	0.25
model_1_2	eval_cleft	225	-1	-1	4.171875
model_1_2	eval_cleft	225	-1	1	-4.375
model_1_2	eval_cleft	225	1	-1	-1.5
model_1_2	eval_cleft	225	1	1	-3.0625
model_1_2	eval_cleft	226	-1	-1	4.171875
model_1_2	eval_cleft	226	-1	1	-4.375
model_1_2	eval_cleft	226	1	-1	-0.125
model_1_2	eval_cleft	226	1	1	-1.5625
model_1_2	eval_cleft	227	-1	-1	4.171875
model_1_2	eval_cleft	227	-1	1	-4.375
model_1_2	eval_cleft	227	1	-1	-1.1875
model_1_2	eval_cleft	227	1	1	-2.0
model_1_2	eval_cleft	228	-1	-1	-3.0625
model_1_2	eval_cleft	228	-1	1	-11.40625
model_1_2	eval_cleft	228	1	-1	-1.5
model_1_2	eval_cleft	228	1	1	-3.0625
model_1_2	eval_cleft	229	-1	-1	-3.0625
model_1_2	eval_cleft	229	-1	1	-11.40625
model_1_2	eval_cleft	229	1	-1	-0.125
model_1_2	eval_cleft	229	1	1	-1.5625
model_1_2	eval_cleft	230	-1	-1	-3.0625
model_1_2	eval_cleft	230	-1	1	-11.40625
model_1_2	eval_cleft	230	1	-1	-1.1875
model_1_2	eval_cleft	230	1	1	-2.0
model_1_2	eval_cleft	231	-1	-1	-1.5625
model_1_2	eval_cleft	231	-1	1	-4.8125
model_1_2	eval_cleft	231	1	-1	-1.5
model_1_2	eval_cleft	231	1	1	-3.0625
model_1_2	eval_cleft	232	-1	-1	-1.5625
model_1_2	eval_cleft	232	-1	1	-4.8125
model_1_2	eval_cleft	232	1	-1	-0.125
model_1_2	eval_cleft	232	1	1	-1.5625
model_1_2	eval_cleft	233	-1	-1	-1.5625
model_1_2	eval_cleft	233	-1	1	-4.8125
model_1_2	eval_cleft	233	1	-1	-1.1875
model_1_2	eval_cleft	233	1	1	-2.0
model_1_2	eval_cleft	234	-1	-1	1.25
model_1_2	eval_cleft	234	-1	1	-2.40625
model_1_2	eval_cleft	234	1	-1	-0.125
model_1_2	eval_cleft	234	1	1	-1.75
model_1_2	eval_cleft	235	-1	-1	1.25
model_1_2	eval_cleft	235	-1	1	-2.40625
model_1_2	eval_cleft	235	1	-1	0.0
model_1_2	eval_cleft	235	1	1	-0.375
model_1_2	eval_cleft	236	-1	-1	1.25
model_1_2	eval_cleft	236	-1	1	-2.40625
model_1_2	eval_cleft	236	1	-1	-0.4375
model_1_2	eval_cleft	236	1	1	-1.75
model_1_2	eval_cleft	237	-1	-1	-1.28125
model_1_2	eval_cleft	237	-1	1	-5.34375
model_1_2	eval_cleft	237	1	-1	-0.125
model_1_2	eval_cleft	237	1	1	-1.75
model_1_2	eval_cleft	238	-1	-1	-1.28125
model_1_2	eval_cleft	238	-1	1	-5.34375
model_1_2	eval_cleft	238	1	-1	0.0
model_1_2	eval_cleft	238	1	1	-0.375
model_1_2	eval_cleft	239	-1	-1	-1.28125
model_1_2	eval_cleft	239	-1	1	-5.34375
model_1_2	eval_cleft	239	1	-1	-0.4375
model_1_2	eval_cleft	239	1	1	-1.75
model_1_2	eval_cleft	240	-1	-1	-3.0625
model_1_2	eval_cleft	240	-1	1	-4.5625
model_1_2	eval_cleft	240	1	-1	-0.125
model_1_2	eval_cleft	240	1	1	-1.75
model_1_2	eval_cleft	241	-1	-1	-3.0625
model_1_2	eval_cleft	241	-1	1	-4.5625
model_1_2	eval_cleft	241	1	-1	0.0
model_1_2	eval_cleft	241	1	1	-0.375
model_1_2	eval_cleft	242	-1	-1	-3.0625
model_1_2	eval_cleft	242	-1	1	-4.5625
model_1_2	eval_cleft	242	1	-1	-0.4375
model_1_2	eval_cleft	242	1	1	-1.75
model_1_2	eval_cleft	243	-1	-1	-2.71875
model_1_2	eval_cleft	243	-1	1	-2.71875
model_1_2	eval_cleft	243	1	-1	-5.25
model_1_2	eval_cleft	243	1	1	-2.875
model_1_2	eval_cleft	244	-1	-1	-2.71875
model_1_2	eval_cleft	244	-1	1	-2.71875
model_1_2	eval_cleft	244	1	-1	-4.6875
model_1_2	eval_cleft	244	1	1	-0.0625
model_1_2	eval_cleft	245	-1	-1	-2.71875
model_1_2	eval_cleft	245	-1	1	-2.71875
model_1_2	eval_cleft	245	1	-1	-5.5625
model_1_2	eval_cleft	245	1	1	-1.5
model_1_2	eval_cleft	246	-1	-1	-5.65625
model_1_2	eval_cleft	246	-1	1	-6.5625
model_1_2	eval_cleft	246	1	-1	-5.25
model_1_2	eval_cleft	246	1	1	-2.875
model_1_2	eval_cleft	247	-1	-1	-5.65625
model_1_2	eval_cleft	247	-1	1	-6.5625
model_1_2	eval_cleft	247	1	-1	-4.6875
model_1_2	eval_cleft	247	1	1	-0.0625
model_1_2	eval_cleft	248	-1	-1	-5.65625
model_1_2	eval_cleft	248	-1	1	-6.5625
model_1_2	eval_cleft	248	1	-1	-5.5625
model_1_2	eval_cleft	248	1	1	-1.5
model_1_2	eval_cleft	249	-1	-1	-3.75
model_1_2	eval_cleft	249	-1	1	-5.09375
model_1_2	eval_cleft	249	1	-1	-5.25
model_1_2	eval_cleft	249	1	1	-2.875
model_1_2	eval_cleft	250	-1	-1	-3.75
model_1_2	eval_cleft	250	-1	1	-5.09375
model_1_2	eval_cleft	250	1	-1	-4.6875
model_1_2	eval_cleft	250	1	1	-0.0625
model_1_2	eval_cleft	251	-1	-1	-3.75
model_1_2	eval_cleft	251	-1	1	-5.09375
model_1_2	eval_cleft	251	1	-1	-5.5625
model_1_2	eval_cleft	251	1	1	-1.5
model_1_2	eval_cleft	252	-1	-1	4.578125
model_1_2	eval_cleft	252	-1	1	-1.21875
model_1_2	eval_cleft	252	1	-1	-1.25
model_1_2	eval_cleft	252	1	1	-1.5
model_1_2	eval_cleft	253	-1	-1	4.578125
model_1_2	eval_cleft	253	-1	1	-1.21875
model_1_2	eval_cleft	253	1	-1	0.25
model_1_2	eval_cleft	253	1	1	-0.75
model_1_2	eval_cleft	254	-1	-1	4.578125
model_1_2	eval_cleft	254	-1	1	-1.21875
model_1_2	eval_cleft	254	1	-1	-0.5625
model_1_2	eval_cleft	254	1	1	-0.125
model_1_2	eval_cleft	255	-1	-1	-1.9375
model_1_2	eval_cleft	255	-1	1	-8.46875
model_1_2	eval_cleft	255	1	-1	-1.25
model_1_2	eval_cleft	255	1	1	-1.5
model_1_2	eval_cleft	256	-1	-1	-1.9375
model_1_2	eval_cleft	256	-1	1	-8.46875
model_1_2	eval_cleft	256	1	-1	0.25
model_1_2	eval_cleft	256	1	1	-0.75
model_1_2	eval_cleft	257	-1	-1	-1.9375
model_1_2	eval_cleft	257	-1	1	-8.46875
model_1_2	eval_cleft	257	1	-1	-0.5625
model_1_2	eval_cleft	257	1	1	-0.125
model_1_2	eval_cleft	258	-1	-1	0.375
model_1_2	eval_cleft	258	-1	1	-3.4375
model_1_2	eval_cleft	258	1	-1	-1.25
model_1_2	eval_cleft	258	1	1	-1.5
model_1_2	eval_cleft	259	-1	-1	0.375
model_1_2	eval_cleft	259	-1	1	-3.4375
model_1_2	eval_cleft	259	1	-1	0.25
model_1_2	eval_cleft	259	1	1	-0.75
model_1_2	eval_cleft	260	-1	-1	0.375
model_1_2	eval_cleft	260	-1	1	-3.4375
model_1_2	eval_cleft	260	1	-1	-0.5625
model_1_2	eval_cleft	260	1	1	-0.125
model_1_2	eval_cleft	261	-1	-1	1.8125
model_1_2	eval_cleft	261	-1	1	-3.21875
model_1_2	eval_cleft	261	1	-1	1.5625
model_1_2	eval_cleft	261	1	1	-1.625
model_1_2	eval_cleft	262	-1	-1	1.8125
model_1_2	eval_cleft	262	-1	1	-3.21875
model_1_2	eval_cleft	262	1	-1	1.25
model_1_2	eval_cleft	262	1	1	0.3125
model_1_2	eval_cleft	263	-1	-1	1.8125
model_1_2	eval_cleft	263	-1	1	-3.21875
model_1_2	eval_cleft	263	1	-1	0.1875
model_1_2	eval_cleft	263	1	1	-0.875
model_1_2	eval_cleft	264	-1	-1	0.4375
model_1_2	eval_cleft	264	-1	1	-5.34375
model_1_2	eval_cleft	264	1	-1	1.5625
model_1_2	eval_cleft	264	1	1	-1.625
model_1_2	eval_cleft	265	-1	-1	0.4375
model_1_2	eval_cleft	265	-1	1	-5.34375
model_1_2	eval_cleft	265	1	-1	1.25
model_1_2	eval_cleft	265	1	1	0.3125
model_1_2	eval_cleft	266	-1	-1	0.4375
model_1_2	eval_cleft	266	-1	1	-5.34375
model_1_2	eval_cleft	266	1	-1	0.1875
model_1_2	eval_cleft	266	1	1	-0.875
model_1_2	eval_cleft	267	-1	-1	-1.0
model_1_2	eval_cleft	267	-1	1	-5.46875
model_1_2	eval_cleft	267	1	-1	1.5625
model_1_2	eval_cleft	267	1	1	-1.625
model_1_2	eval_cleft	268	-1	-1	-1.0
model_1_2	eval_cleft	268	-1	1	-5.46875
model_1_2	eval_cleft	268	1	-1	1.25
model_1_2	eval_cleft	268	1	1	0.3125
model_1_2	eval_cleft	269	-1	-1	-1.0
model_1_2	eval_cleft	269	-1	1	-5.46875
model_1_2	eval_cleft	269	1	-1	0.1875
model_1_2	eval_cleft	269	1	1	-0.875
model_1_2	eval_cleft	270	-1	-1	-8.34375
model_1_2	eval_cleft	270	-1	1	-3.65625
model_1_2	eval_cleft	270	1	-1	-8.21875
model_1_2	eval_cleft	270	1	1	0.0625
model_1_2	eval_cleft	271	-1	-1	-8.34375
model_1_2	eval_cleft	271	-1	1	-3.65625
model_1_2	eval_cleft	271	1	-1	-6.5
model_1_2	eval_cleft	271	1	1	1.125
model_1_2	eval_cleft	272	-1	-1	-8.34375
model_1_2	eval_cleft	272	-1	1	-3.65625
model_1_2	eval_cleft	272	1	-1	-7.5625
model_1_2	eval_cleft	272	1	1	0.75
model_1_2	eval_cleft	273	-1	-1	-9.09375
model_1_2	eval_cleft	273	-1	1	-5.71875
model_1_2	eval_cleft	273	1	-1	-8.21875
model_1_2	eval_cleft	273	1	1	0.0625
model_1_2	eval_cleft	274	-1	-1	-9.09375
model_1_2	eval_cleft	274	-1	1	-5.71875
model_1_2	eval_cleft	274	1	-1	-6.5
model_1_2	eval_cleft	274	1	1	1.125
model_1_2	eval_cleft	275	-1	-1	-9.09375
model_1_2	eval_cleft	275	-1	1	-5.71875
model_1_2	eval_cleft	275	1	-1	-7.5625
model_1_2	eval_cleft	275	1	1	0.75
model_1_2	eval_cleft	276	-1	-1	-8.5
model_1_2	eval_cleft	276	-1	1	-3.09375
model_1_2	eval_cleft	276	1	-1	-8.21875
model_1_2	eval_cleft	276	1	1	0.0625
model_1_2	eval_cleft	277	-1	-1	-8.5
model_1_2	eval_cleft	277	-1	1	-3.09375
model_1_2	eval_cleft	277	1	-1	-6.5
model_1_2	eval_cleft	277	1	1	1.125
model_1_2	eval_cleft	278	-1	-1	-8.5
model_1_2	eval_cleft	278	-1	1	-3.09375
model_1_2	eval_cleft	278	1	-1	-7.5625
model_1_2	eval_cleft	278	1	1	0.75
model_1_2	eval_cleft	279	-1	-1	-0.0625
model_1_2	eval_cleft	279	-1	1	-4.625
model_1_2	eval_cleft	279	1	-1	-2.1875
model_1_2	eval_cleft	279	1	1	-0.375
model_1_2	eval_cleft	280	-1	-1	-0.0625
model_1_2	eval_cleft	280	-1	1	-4.625
model_1_2	eval_cleft	280	1	-1	-1.4375
model_1_2	eval_cleft	280	1	1	0.875
model_1_2	eval_cleft	281	-1	-1	-0.0625
model_1_2	eval_cleft	281	-1	1	-4.625
model_1_2	eval_cleft	281	1	-1	-3.5
model_1_2	eval_cleft	281	1	1	0.5625
model_1_2	eval_cleft	282	-1	-1	-6.0
model_1_2	eval_cleft	282	-1	1	-7.90625
model_1_2	eval_cleft	282	1	-1	-2.1875
model_1_2	eval_cleft	282	1	1	-0.375
model_1_2	eval_cleft	283	-1	-1	-6.0
model_1_2	eval_cleft	283	-1	1	-7.90625
model_1_2	eval_cleft	283	1	-1	-1.4375
model_1_2	eval_cleft	283	1	1	0.875
model_1_2	eval_cleft	284	-1	-1	-6.0
model_1_2	eval_cleft	284	-1	1	-7.90625
model_1_2	eval_cleft	284	1	-1	-3.5
model_1_2	eval_cleft	284	1	1	0.5625
model_1_2	eval_cleft	285	-1	-1	-3.3125
model_1_2	eval_cleft	285	-1	1	-4.1875
model_1_2	eval_cleft	285	1	-1	-2.1875
model_1_2	eval_cleft	285	1	1	-0.375
model_1_2	eval_cleft	286	-1	-1	-3.3125
model_1_2	eval_cleft	286	-1	1	-4.1875
model_1_2	eval_cleft	286	1	-1	-1.4375
model_1_2	eval_cleft	286	1	1	0.875
model_1_2	eval_cleft	287	-1	-1	-3.3125
model_1_2	eval_cleft	287	-1	1	-4.1875
model_1_2	eval_cleft	287	1	-1	-3.5
model_1_2	eval_cleft	287	1	1	0.5625
model_1_2	eval_cleft	288	-1	-1	1.5
model_1_2	eval_cleft	288	-1	1	-2.40625
model_1_2	eval_cleft	288	1	-1	2.1875
model_1_2	eval_cleft	288	1	1	-0.4375
model_1_2	eval_cleft	289	-1	-1	1.5
model_1_2	eval_cleft	289	-1	1	-2.40625
model_1_2	eval_cleft	289	1	-1	2.375
model_1_2	eval_cleft	289	1	1	1.125
model_1_2	eval_cleft	290	-1	-1	1.5
model_1_2	eval_cleft	290	-1	1	-2.40625
model_1_2	eval_cleft	290	1	-1	0.4375
model_1_2	eval_cleft	290	1	1	-0.375
model_1_2	eval_cleft	291	-1	-1	1.15625
model_1_2	eval_cleft	291	-1	1	-3.78125
model_1_2	eval_cleft	291	1	-1	2.1875
model_1_2	eval_cleft	291	1	1	-0.4375
model_1_2	eval_cleft	292	-1	-1	1.15625
model_1_2	eval_cleft	292	-1	1	-3.78125
model_1_2	eval_cleft	292	1	-1	2.375
model_1_2	eval_cleft	292	1	1	1.125
model_1_2	eval_cleft	293	-1	-1	1.15625
model_1_2	eval_cleft	293	-1	1	-3.78125
model_1_2	eval_cleft	293	1	-1	0.4375
model_1_2	eval_cleft	293	1	1	-0.375
model_1_2	eval_cleft	294	-1	-1	-0.3125
model_1_2	eval_cleft	294	-1	1	-4.28125
model_1_2	eval_cleft	294	1	-1	2.1875
model_1_2	eval_cleft	294	1	1	-0.4375
model_1_2	eval_cleft	295	-1	-1	-0.3125
model_1_2	eval_cleft	295	-1	1	-4.28125
model_1_2	eval_cleft	295	1	-1	2.375
model_1_2	eval_cleft	295	1	1	1.125
model_1_2	eval_cleft	296	-1	-1	-0.3125
model_1_2	eval_cleft	296	-1	1	-4.28125
model_1_2	eval_cleft	296	1	-1	0.4375
model_1_2	eval_cleft	296	1	1	-0.375
model_1_2	eval_cleft	297	-1	-1	-6.34375
model_1_2	eval_cleft	297	-1	1	-3.03125
model_1_2	eval_cleft	297	1	-1	-4.875
model_1_2	eval_cleft	297	1	1	-0.1875
model_1_2	eval_cleft	298	-1	-1	-6.34375
model_1_2	eval_cleft	298	-1	1	-3.03125
model_1_2	eval_cleft	298	1	-1	-4.3125
model_1_2	eval_cleft	298	1	1	0.5625
model_1_2	eval_cleft	299	-1	-1	-6.34375
model_1_2	eval_cleft	299	-1	1	-3.03125
model_1_2	eval_cleft	299	1	-1	-5.125
model_1_2	eval_cleft	299	1	1	0.0625
model_1_2	eval_cleft	300	-1	-1	-7.15625
model_1_2	eval_cleft	300	-1	1	-5.875
model_1_2	eval_cleft	300	1	-1	-4.875
model_1_2	eval_cleft	300	1	1	-0.1875
